gen,chromosome size,parameters,runtime,best_child_cost,best_gen
19,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.060019,945.8970570985973,3
20,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.062807,945.8970570985973,3
21,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.065563,945.8970570985973,3
22,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.068239,945.8970570985973,3
23,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.070825,945.8970570985973,3
24,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.073434,945.8970570985973,3
25,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.075862,945.8970570985973,3
26,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.078010,945.8970570985973,3
27,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.080159,945.8970570985973,3
28,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.082060,945.8970570985973,3
29,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.083982,945.8970570985973,3
30,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.085768,944.4418935243764,30
31,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.087365,944.4418935243764,30
32,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.089182,944.4418935243764,30
33,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.091063,944.4418935243764,30
34,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.092976,944.4418935243764,30
35,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.094874,944.4418935243764,30
36,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.096908,944.4418935243764,30
37,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.099093,944.4418935243764,30
38,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.101393,944.4418935243764,30
39,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.103462,940.6362921854181,39
40,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.105757,940.6362921854181,39
41,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.107982,940.6362921854181,39
42,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.110164,940.6362921854181,39
43,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.112267,940.6362921854181,39
44,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.114496,940.6362921854181,39
45,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.116837,940.6362921854181,39
46,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.119153,940.6362921854181,39
47,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.121574,940.6362921854181,39
48,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.124029,940.6362921854181,39
49,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.126485,940.6362921854181,39
50,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.128950,940.6362921854181,39
51,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.131295,940.6362921854181,39
52,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.133566,940.6362921854181,39
53,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.135819,940.6362921854181,39
54,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.137945,940.6362921854181,39
55,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.140209,940.6362921854181,39
56,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.142615,940.6362921854181,39
57,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.144942,940.6362921854181,39
58,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.147150,940.6362921854181,39
59,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.149373,940.6362921854181,39
60,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.151698,940.6362921854181,39
61,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.154050,940.6362921854181,39
62,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.156346,940.6362921854181,39
63,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.158576,940.6362921854181,39
64,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.160451,940.6362921854181,39
65,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.162432,940.6362921854181,39
66,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.164239,940.6362921854181,39
67,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.165856,940.6362921854181,39
68,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.167639,940.6362921854181,39
69,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.169514,940.6362921854181,39
70,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.171383,940.6362921854181,39
71,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.173047,940.6362921854181,39
72,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.174850,940.6362921854181,39
73,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.176667,940.6362921854181,39
74,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.178349,940.6362921854181,39
75,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.179891,940.6362921854181,39
76,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.181316,940.6362921854181,39
77,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.182703,940.6362921854181,39
78,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.183704,940.6362921854181,39
79,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.186157,940.6362921854181,39
80,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.188756,940.6362921854181,39
81,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.191237,940.6362921854181,39
82,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.193558,940.6362921854181,39
83,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.195823,940.6362921854181,39
84,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.198017,940.6362921854181,39
85,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.200184,940.6362921854181,39
86,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.202618,940.6006158220002,86
87,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.204810,940.6006158220002,86
88,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.206804,940.6006158220002,86
89,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.208726,940.6006158220002,86
90,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.210644,940.6006158220002,86
91,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.212487,940.6006158220002,86
92,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.214644,939.2305761810678,92
93,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.216988,939.2305761810678,92
94,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.219426,939.2305761810678,92
95,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.221893,939.2305761810678,92
96,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.224440,939.2305761810678,92
97,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.227140,939.2305761810678,92
98,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.229796,935.7358231308797,98
99,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.232409,935.7358231308797,98
100,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.235159,935.7358231308797,98
101,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.237473,935.7358231308797,98
102,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.239792,935.7358231308797,98
103,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.242275,935.7358231308797,98
104,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.244726,935.7358231308797,98
105,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.247168,935.7358231308797,98
106,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.249596,935.7358231308797,98
107,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.251841,935.7358231308797,98
108,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.254010,935.7358231308797,98
109,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.256053,935.7358231308797,98
110,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.257761,935.7358231308797,98
111,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.259572,935.7358231308797,98
112,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.261778,935.7358231308797,98
113,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.264168,935.7358231308797,98
114,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.266297,935.7358231308797,98
115,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.268672,935.7358231308797,98
116,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.270956,935.7358231308797,98
117,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.273072,935.7358231308797,98
118,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.274977,935.7358231308797,98
119,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.276456,935.7358231308797,98
120,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.277998,935.7358231308797,98
121,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.279587,935.7358231308797,98
122,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.281468,935.7358231308797,98
123,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.283489,935.7358231308797,98
124,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.285582,935.7358231308797,98
125,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.287975,935.7358231308797,98
126,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.290305,935.7358231308797,98
127,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.292423,935.7358231308797,98
128,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.294512,935.7358231308797,98
129,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.296385,935.7358231308797,98
130,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.298310,935.7358231308797,98
131,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.300202,935.7358231308797,98
132,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.302117,935.7358231308797,98
133,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.304135,935.7358231308797,98
134,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.306288,935.7358231308797,98
135,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.308596,935.7358231308797,98
136,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.310626,935.7358231308797,98
137,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.312399,935.7358231308797,98
138,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.314058,935.7358231308797,98
139,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.315937,935.7358231308797,98
140,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.318122,935.7358231308797,98
141,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.320481,935.7358231308797,98
142,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.322875,935.7358231308797,98
143,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.325090,924.6618603918621,143
144,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.327036,924.6618603918621,143
145,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.328742,924.6618603918621,143
146,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.330334,924.6618603918621,143
147,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.332114,924.6618603918621,143
148,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.333980,924.6618603918621,143
149,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.335895,924.6618603918621,143
150,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.338028,924.6618603918621,143
151,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.340359,924.6618603918621,143
152,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.342835,923.7971300322331,152
153,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.345365,919.0035591417784,153
154,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.347912,919.0035591417784,153
155,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.350532,919.0035591417784,153
